Name,Country,Gender,Division,Swim,Bike,Run,Overall
"Swartz, Todd",USA,Male,M50-54,87.18333333333334,347.53333333333336,339.5833333333333,798.5666666666667
"Flory, Jennifer",USA,Female,F50-54,90.86666666666666,431.03333333333336,251.81666666666666,798.7166666666667
"Newman, Dane",USA,Male,M30-34,77.61666666666666,322.1166666666667,382.73333333333335,798.8166666666667
"Dalton, Michael",USA,Male,M40-44,75.58333333333333,378.8666666666667,320.1333333333333,799.15
"Visger, Julie",USA,Female,F40-44,87,367.43333333333334,330.78333333333336,799.1666666666666
"Johansson, Bjorn",SWE,Male,M40-44,83.98333333333333,351.85,349.45,799.4
"Miller, Robert",USA,Male,M40-44,82.03333333333333,391.03333333333336,306.5833333333333,799.5
"Richmond, Lara",USA,Female,F25-29,74.33333333333333,401.9,297.85,799.7
"Swan-Scott, Dennie",USA,Female,F40-44,63.88333333333333,398.06666666666666,313,799.75
"Castro, Francisco",MEX,Male,M45-49,99.88333333333334,382.56666666666666,293.1333333333333,800.1333333333333
"Ruacho, Juan Manuel",MEX,Male,M35-39,99.96666666666667,334.2,349.01666666666665,800.1333333333333
"Cotton, Jon",USA,Male,M40-44,74.55,328,377.76666666666665,800.15
"Olthof, Pieter",CUW,Male,M50-54,80.88333333333334,372.55,321.6,800.2333333333333
"Flinn, Mike",USA,Male,M60-64,98.16666666666667,355.45,321.3833333333333,800.25
"Foltzer, Jean-Yves",FRA,Male,M55-59,76.08333333333333,339.4,355.96666666666664,800.3333333333334
"Ramirez, Jean",PRI,Male,M25-29,97.78333333333333,355.5,320.1333333333333,800.35
"Fleeman, Chris",USA,Male,M45-49,87.23333333333333,382.9,307.56666666666666,800.5166666666667
"Esposito, Vincent",USA,Male,M30-34,77.46666666666667,343.06666666666666,365.1666666666667,800.6833333333333
"Smith, Bryan",USA,Male,M40-44,91.43333333333334,368.78333333333336,312.25,800.7
"White, Troy",USA,Male,M40-44,76.58333333333333,335.78333333333336,373.71666666666664,800.7
"Lowers, Chris",USA,Male,M50-54,80.51666666666667,371.31666666666666,325.56666666666666,800.75
"Drummond, Nathan",USA,Male,M25-29,82.01666666666667,352,341.8833333333333,800.75
"Cameron, John",USA,Male,M45-49,80.73333333333333,356.56666666666666,347.1166666666667,800.7666666666667
"Yarab, Daryle",USA,Male,M45-49,70.55,356.55,357.85,800.85
"McClaskey, Nadine",USA,Female,F40-44,78.28333333333333,384.3666666666667,324.8666666666667,800.95
"Nautscher, Christine",USA,Female,F35-39,83.35,376.56666666666666,317.98333333333335,801.05
"Ballard, K",USA,Female,F40-44,86.76666666666667,370.8833333333333,320.68333333333334,801.0833333333334
"Shimmyo, Kazuya",JPN,Male,M35-39,90.31666666666666,380.73333333333335,312.18333333333334,801.2166666666667
"Carr, Roberta",USA,Female,F40-44,93.36666666666666,400.2,287.78333333333336,801.3166666666667
"Auproux, Florian",FRA,Male,M25-29,83.21666666666667,379.26666666666665,309.3333333333333,801.3833333333333
"Endsley, Daren",USA,Male,M30-34,64.65,372.56666666666666,344.8,801.4666666666667
"Caguiat, Jason",PHL,Male,M40-44,97.61666666666666,356.28333333333336,325.3333333333333,801.8
"Purcell, Debbie",CAN,Female,F50-54,97.25,384.5,304.98333333333335,801.9
"Vale, James",GBR,Male,M35-39,76.63333333333334,358.35,343.96666666666664,801.9833333333333
"Buschhorn, Holly",USA,Female,F40-44,79.96666666666667,384.3833333333333,318.55,802
"Schifo, Jennifer",USA,Female,F40-44,82.91666666666667,408,297.81666666666666,802.3666666666667
"Parawar, Nataraj",USA,Male,M50-54,102.08333333333333,403.25,269.05,802.4333333333333
"Posadas, Raymond",PHL,Male,M40-44,80.33333333333333,347.96666666666664,340.68333333333334,802.4333333333333
"Braverman, Luciano",ARG,Male,M45-49,79.21666666666667,355.51666666666665,346.68333333333334,802.4833333333333
"Skinner, Stephen",USA,Male,M35-39,77.25,388.8333333333333,317.8833333333333,802.5833333333334
"Cangro, Laurence",USA,Male,M50-54,72.18333333333334,358.43333333333334,353.51666666666665,802.9666666666667
"Deimling, Adam",USA,Male,M35-39,73.9,351.71666666666664,344.03333333333336,803.2333333333333
"Armstrong, Leah",USA,Female,F35-39,91.06666666666666,348.56666666666666,316.78333333333336,803.3833333333333
"Melton, Jody",USA,Male,M45-49,82.85,343.21666666666664,361.1,803.6
"Modrzejewski, Chris",USA,Male,M35-39,73.31666666666666,394.35,321.35,803.8166666666667
"Durning, Kathleen",USA,Female,F55-59,85.11666666666666,385.6666666666667,294.81666666666666,803.8666666666667
"Yager, Yumi",USA,Female,F55-59,83.7,397.3833333333333,296.96666666666664,803.9
"De Abrew, Nadira",LKA,Male,M40-44,86.96666666666667,345.23333333333335,348.03333333333336,804.0666666666667
"Hart, Kevin",USA,Male,M50-54,85.01666666666667,352.03333333333336,333,804.15
"Roussel, Troy",USA,Male,M45-49,71.53333333333333,337.3,375.75,804.2333333333333
"Kirkland, Lynn",USA,Female,F45-49,71.46666666666667,402.0833333333333,308.7,804.6
"Ramsdell, Heather",USA,Female,F40-44,81.46666666666667,379.93333333333334,328.48333333333335,804.85
"Otte, Chris",USA,Male,M25-29,86.95,386.75,310.1333333333333,804.9
"Morella, Murray",USA,Male,M30-34,75.08333333333333,338.25,374.3,805.0666666666667
"Sunga, Johnatan",PHL,Male,M45-49,99.43333333333334,363.4,316.6666666666667,805.25
"Harris, Polly",USA,Female,F50-54,78.38333333333334,370,340.1166666666667,805.2666666666667
"Donlevie, Daniel",USA,Male,M45-49,79.2,342.1666666666667,355.28333333333336,805.6666666666666
"Kohring, Heather",USA,Female,F45-49,77.91666666666667,346.98333333333335,364.98333333333335,805.95
"Byrne, Richard",USA,Male,M50-54,95.7,381.05,303.3833333333333,806.6666666666666
"Turner, Mark",USA,Male,M55-59,87.05,396.6333333333333,306.0833333333333,806.7166666666667
"Montricul, Richard",USA,Male,M35-39,75.8,362.23333333333335,354.8666666666667,806.8166666666667
"Wilkinson, Benjamin",USA,Male,M30-34,70.41666666666667,353.1166666666667,365.78333333333336,806.8166666666667
"McCorvey, Lewis",USA,Male,M60-64,82.23333333333333,384.6333333333333,319,806.8333333333334
"Makol, Ryan",USA,Male,M35-39,85.61666666666666,346.8666666666667,356.96666666666664,807.1166666666667
"Nicolai, Brandon",USA,Male,M25-29,67.38333333333334,388.43333333333334,330.4,807.1333333333333
"Weelborg, Heidi",USA,Female,F40-44,101.93333333333334,348.35,335.26666666666665,807.45
"Flick, Michelle",USA,Female,F35-39,77.76666666666667,355.4,355.8833333333333,807.5666666666667
"Bertie, Gordon",CAN,Male,M65-69,104.53333333333333,383.98333333333335,293.5833333333333,807.65
"Brown, Jacob",USA,Male,M35-39,84.35,343.1,357.4166666666667,807.8666666666667
"Martin, Lucas",USA,Male,M18-24,80.35,364.75,337.06666666666666,808.0333333333333
"Aven, Donald",USA,Male,M45-49,77.73333333333333,405.73333333333335,304.06666666666666,808.05
"Minson, Alyssa",USA,Female,F30-34,83.86666666666666,394.1333333333333,311.93333333333334,808.05
"Policarpio, Kevin",PHL,Male,M25-29,79.53333333333333,363.35,343.23333333333335,808.1
"Van Loon, Eddy",BEL,Male,M40-44,89.61666666666666,377.06666666666666,319.2,808.2666666666667
"Macdougall, Margit",USA,Female,F50-54,69.6,373.2,352.05,808.5166666666667
"Drury, Kevin",USA,Male,M55-59,72.75,339.03333333333336,380,808.5333333333333
"Scholljegerdes, Bridget",USA,Female,F40-44,89.11666666666666,432.03333333333336,262.25,808.6166666666667
"Martinelli, Greg",USA,Male,M50-54,78.76666666666667,391.51666666666665,314.18333333333334,808.6666666666666
"Clark, Jack",USA,Male,M50-54,80.43333333333334,361.75,343.0833333333333,808.6833333333333
"Miller, Howard",USA,Male,M40-44,97.76666666666667,396.95,298.85,808.75
"Fanguy, David",USA,Male,M40-44,90.45,359.4,335.1,809.1833333333333
"Anselmo, Kimberly",USA,Female,F35-39,95.5,396.0833333333333,300.6333333333333,809.25
"Mays, Christopher",USA,Male,M35-39,79.06666666666666,362,353.28333333333336,809.25
"Langford, Joe",USA,Male,M45-49,88.16666666666667,367.98333333333335,334,809.45
"Bucad, David",PHL,Male,M50-54,88.51666666666667,370.25,326.5833333333333,809.85
"Anderson, Aaron",USA,Male,M35-39,81.33333333333333,377.3666666666667,325.96666666666664,809.9833333333333
"Reynolds, Tim",USA,Male,M40-44,61.3,311.3333333333333,427.81666666666666,810.1166666666667
"Neal, Deonna",USA,Female,F45-49,80.96666666666667,369.5833333333333,332.05,810.2
"Friend, Rodney",USA,Male,M50-54,73.3,346.31666666666666,369.73333333333335,810.2166666666667
"Rachitoff, Javier",PER,Male,M50-54,91.38333333333334,395.45,297.55,810.3166666666667
"Harner, Michael",USA,Male,M55-59,66.71666666666667,412.06666666666666,315.53333333333336,810.45
"Embler, Ruth Marie",USA,Female,F60-64,99.7,421.75,272.85,810.5666666666667
"Clark, John",USA,Male,M45-49,87.48333333333333,375.03333333333336,318.35,811.2166666666667
"Mauzy, Sherrie",USA,Female,F55-59,88.93333333333334,387.18333333333334,309.0833333333333,811.4666666666667
"Manjarres, Luis",COL,Male,M40-44,65.66666666666667,375.26666666666665,345.01666666666665,811.6166666666667
"Schofill, Paul",USA,Male,M45-49,86.6,384.26666666666665,317.6333333333333,811.8833333333333
"Amparan, Mario Alberto",MEX,Male,M40-44,87.55,337.8,353.06666666666666,811.95
"Ikeler, Steven",USA,Male,M45-49,101.7,395.6166666666667,297.28333333333336,812.1166666666667
"Drake, Amy",USA,Female,F45-49,74.96666666666667,394.7,324.1,812.2166666666667
"Furuya, Kota",JPN,Male,M40-44,72.83333333333333,344.96666666666664,379.4,812.3666666666667
"Rubio, Soylo Amado",DOM,Male,M35-39,83.51666666666667,351.2,354.23333333333335,812.3833333333333
"Cushing, Tracy",USA,Female,F40-44,82,396.81666666666666,315.3333333333333,812.5333333333333
"Wood, Brian",USA,Male,M40-44,69.33333333333333,345.56666666666666,368,812.5833333333334
"Lee, Pyung",USA,Male,M45-49,69.16666666666667,341.93333333333334,379.06666666666666,813.0666666666667
"Sarnecki, Stacey",USA,Female,F40-44,70.78333333333333,397.8,328.05,813.1666666666666
"Hunckler, Herve",USA,Male,M40-44,93.8,410.9166666666667,292.6,813.45
"Sodani, Ileana",USA,Female,F45-49,82.78333333333333,395.1,315.6166666666667,813.7333333333333
"Parnell, Steve",USA,Male,M55-59,82.08333333333333,363.06666666666666,344,813.9833333333333
"Aita, Luce",CAN,Female,F45-49,80.5,409.05,305.9,814.5
"Ruane, Ted",USA,Male,M50-54,82.66666666666667,358.3,355.96666666666664,814.6666666666666
"Prados, Dan",USA,Male,M55-59,69.6,364.2,362.7,815.0833333333334
"Moore, Stewart",USA,Male,M25-29,79.83333333333333,400.68333333333334,312.06666666666666,815.1666666666666
"Weinman, Doug",USA,Male,M55-59,71.96666666666667,367.25,355.5833333333333,815.9333333333333
"Mayo, Jayme",USA,Female,F40-44,86.01666666666667,404.71666666666664,307.81666666666666,816.25
"Wells, Tim",USA,Male,M60-64,90.28333333333333,355.85,348.4166666666667,816.5333333333333
"Stone, Amy",USA,Female,F40-44,83.16666666666667,387.85,329.0833333333333,816.5666666666667
"Clancy, Matthew",USA,Male,M40-44,67.25,308.81666666666666,429.31666666666666,816.5833333333334
"Potter, Nicholas",USA,Male,M35-39,73.75,349.2,367.35,816.6166666666667
"Schloegel, Peggy",USA,Female,F45-49,98.15,381.5,309.6666666666667,816.6333333333333
"Duffner, Brian",USA,Male,M40-44,83.5,362.18333333333334,351.4166666666667,816.7666666666667
"Drew, Noah",USA,Male,M30-34,74.31666666666666,356.46666666666664,362.8666666666667,816.8833333333333
"Vernon, Robbie",USA,Male,M50-54,84.4,384.03333333333336,328.1,816.9
"Myers, Chris",USA,Male,M45-49,85.85,360.2,347.35,816.95
"Weyandt, Craig",USA,Male,M50-54,74.08333333333333,408.76666666666665,313.2,817.4833333333333
"Eisele, Doug",USA,Male,M55-59,83.35,370.8333333333333,343.9,817.7333333333333
"Deluca, Chris",USA,Male,M35-39,75.21666666666667,376.3333333333333,345.3,817.8833333333333
"Benitez, Andrea",COL,Female,F30-34,81.56666666666666,383.9166666666667,324.1333333333333,818.5
"Funderburk, Joseph",USA,Male,M40-44,82.46666666666667,418.3833333333333,287.8333333333333,818.5333333333333
"Michel, Eric",USA,Male,M35-39,75.98333333333333,381.5833333333333,341.53333333333336,818.7166666666667
"Deming, Dan",USA,Male,M40-44,82.11666666666666,350.2,356.26666666666665,818.7666666666667
"Eid, Maria",CAN,Female,F50-54,80.65,349.3833333333333,365.1333333333333,818.8166666666667
"Pelimer, Noel",PHL,Male,M35-39,94.83333333333333,404.6,290.46666666666664,818.8333333333334
"McMahon, Clark",USA,Male,M25-29,82.68333333333334,399.71666666666664,311.48333333333335,819.0166666666667
"Neeley, Jarrod",USA,Male,M40-44,89.55,379.51666666666665,319.4,819.2666666666667
"Cessac, Scott",USA,Male,M35-39,58.4,387.3833333333333,353.4,819.3166666666667
"Perkins, Jennifer",USA,Female,F35-39,104.51666666666667,372.9166666666667,326.9,819.4666666666667
"Johnson, Scott",USA,Male,M40-44,92.56666666666666,381.01666666666665,326.93333333333334,819.4833333333333
"Hernandez, Luis",USA,Male,M40-44,84.28333333333333,389.53333333333336,323.1,819.65
"Comeaux, Herman",USA,Male,M40-44,98.75,352.53333333333336,352.31666666666666,819.9
"Smith, Ryan",USA,Male,M35-39,81.6,387.3333333333333,326.26666666666665,819.9166666666666
"Rizzo, Kendell",USA,Female,F30-34,82.48333333333333,396.1,324.71666666666664,820.0333333333333
"Shepherd, Paul",USA,Male,M45-49,98.36666666666666,391.8833333333333,305.71666666666664,820.0666666666667
"Kienstra, Carolyn",USA,Female,F30-34,79.61666666666666,414.35,300.35,820.2833333333333
"Loomis, James",USA,Male,M35-39,91.78333333333333,401.71666666666664,306.8,820.2833333333333
"Dorigan, Mark",USA,Male,M60-64,76.55,362.0833333333333,358.21666666666664,820.4666666666667
"Sanchez, Yeshika",MEX,Female,F35-39,83.7,416.31666666666666,287.5833333333333,820.4833333333333
"Nordick, Troy",USA,Male,M45-49,85.28333333333333,382.9,325.85,820.5333333333333
"Smith, Sandra",USA,Female,F55-59,99.18333333333334,380.03333333333336,321.48333333333335,820.6
"Sturm, Kevin",USA,Male,M55-59,89.76666666666667,348.3,359.6333333333333,820.7
"Holmstrom, Bjorn",USA,Male,M45-49,78.11666666666666,359.23333333333335,358.96666666666664,820.8833333333333
"Martin, Brock",USA,Male,M30-34,89.5,389.71666666666664,316.96666666666664,821.0833333333334
"Erner, Bianca",PER,Female,F40-44,78.11666666666666,392.28333333333336,333.25,821.1166666666667
"Sacco, Cheryl",USA,Female,F45-49,88.43333333333334,395.35,316.8666666666667,821.4166666666666
"Dunaway, Shelly",USA,Female,F50-54,94.93333333333334,353.85,353.35,821.6
"Coppinger, Aisling",IRL,Female,F45-49,86.36666666666666,407.8666666666667,315.31666666666666,821.6333333333333
"Dunaway, Rick",USA,Male,M50-54,86.5,331.68333333333334,381.0833333333333,821.65
"Torres Pacheco, Hernando",COL,Male,M40-44,79.63333333333334,391.3666666666667,324.8,821.8
"Giraldo Diaz, Juan David",COL,Male,M30-34,85.71666666666667,389.1166666666667,325.9,821.8166666666667
"Lundblad, Erica",USA,Female,F30-34,85,421.0833333333333,280.9,821.9333333333333
"Rigney, Abigail",USA,Female,F30-34,74.18333333333334,402.46666666666664,322.98333333333335,822.0166666666667
"Hobbs, Thomas",USA,Male,M35-39,70.3,383,347.8333333333333,822.05
"Haefner, Jeremy",USA,Male,M60-64,69.38333333333334,387.6166666666667,337.43333333333334,822.15
"Beeson, Kirk",USA,Male,M40-44,83.16666666666667,352.8833333333333,364.1666666666667,822.2
"Alger, Tony",USA,Male,M45-49,79.13333333333334,352.26666666666665,369.81666666666666,822.2
"Mandap, Mac",PHL,Male,M40-44,102.18333333333334,358.85,343.8,822.25
"Doss, Leslie",USA,Female,F50-54,70.68333333333334,375.45,355.28333333333336,822.5166666666667
"Keithahn, Tim",USA,Male,M50-54,78.08333333333333,355.1333333333333,372.6333333333333,822.5833333333334
"Griffiths, Dilwyn",AUS,Male,M40-44,64.08333333333333,362.6333333333333,377.9,822.8
"Larreal, Willy",VEN,Male,M30-34,78.81666666666666,338.6,380.8,822.8333333333334
"Fox, Sheryl",USA,Female,F50-54,92.95,385.05,325.18333333333334,822.9
"Fraser, David",USA,Male,M35-39,84.33333333333333,380.8833333333333,338.3833333333333,823
"Van Deventer, Jan Jaap",NLD,Male,M50-54,73,335.76666666666665,396.15,823.0166666666667
"Rushing, Bill",USA,Male,M55-59,73.75,350.35,379.78333333333336,823.1
"Navas, Angel",ECU,Male,M50-54,94.63333333333334,450.15,247.15,823.4833333333333
"Barrie, Dave",CAN,Male,M55-59,75.91666666666667,394.1333333333333,342.26666666666665,823.4833333333333
"Bond, Michelle",USA,Female,F30-34,80.2,366.2,357.1666666666667,823.65
"Shulse, Jesse",USA,Male,M35-39,93.5,370.7,341.8833333333333,823.6833333333333
"Hale, Jess",USA,Female,F35-39,90.88333333333334,392.75,322.5833333333333,823.7166666666667
"Shakal, Erica",USA,Female,F25-29,84.65,406.9166666666667,309.78333333333336,823.8
"Malam, Curt",USA,Male,M50-54,75.48333333333333,376.96666666666664,351.23333333333335,823.9833333333333
"White, Suzanne",USA,Female,F25-29,90.98333333333333,386.68333333333334,330.7,824.35
"Jackson, Sean",USA,Male,M35-39,75.43333333333334,375.71666666666664,342.1,824.5333333333333
"Hoorn, Matias",ARG,Male,M35-39,99.33333333333333,386.93333333333334,320.35,824.6333333333333
"Sherlin, Shanelle",USA,Female,F25-29,80.16666666666667,387.8,339.1666666666667,824.8166666666667
"Benzer, Josh",USA,Male,M45-49,67.18333333333334,383.4,356.5,825.15
"McCarter, J. Christian",USA,Male,M45-49,97.2,351.3833333333333,357.8,825.2333333333333
"Little, Craig",USA,Male,M35-39,92.18333333333334,351.8,365.9166666666667,825.8166666666667
"Sandoval, Luis",GTM,Male,M40-44,71.56666666666666,342.6333333333333,394.1166666666667,825.8166666666667
"Carpani, Nicole",CAN,Female,F40-44,73.4,386.55,348.21666666666664,825.8666666666667
"Sawhney, Gabriel",USA,Male,M25-29,80.06666666666666,427.9166666666667,293.1166666666667,825.9166666666666
"Ness, Kirsten",USA,Female,F55-59,82.48333333333333,382.06666666666666,342.35,825.9666666666667
"Gallagher, Sean",USA,Male,M45-49,76.95,361.0833333333333,366.31666666666666,826
"Larralde, Ronnie",USA,Male,M35-39,75.43333333333334,387.85,338.1166666666667,826.0333333333333
"Warm, Darlene",USA,Female,F40-44,84.01666666666667,409.8833333333333,300.76666666666665,826.05
"Venticinque, Rebecca",USA,Female,F40-44,73.13333333333334,358.8333333333333,378.5833333333333,826.15
"Crisostomo, Kristoffer",PHL,Male,M30-34,73.8,395.73333333333335,337.9166666666667,826.2
"Arey, Samuel",USA,Male,M25-29,81.6,397.7,321.81666666666666,826.2333333333333
"Lemahieu, Devin",USA,Male,M45-49,81.73333333333333,345.71666666666664,382.35,826.2666666666667
"East, Nikki",USA,Female,F35-39,76.5,376.8833333333333,352.06666666666666,826.3833333333333
"Tijerina, Lori",USA,Female,F40-44,91.05,408.96666666666664,310.3,826.5333333333333
"Dayvolt, Adam",USA,Male,M40-44,88.3,357.26666666666665,351.45,826.6166666666667
"Zegarra Coronado, Arturo Leonardo",PER,Male,M45-49,71.43333333333334,381.75,341.73333333333335,826.6666666666666
"McCreary, George",USA,Male,M60-64,79.7,345.68333333333334,386.6,826.6833333333333
"Sawicki, Scott",USA,Male,M55-59,86.21666666666667,420.4166666666667,291.98333333333335,826.75
"Sage, Mathieu",FRA,Male,M40-44,71.6,362.48333333333335,370.18333333333334,826.8833333333333
"McCormick, Renee",USA,Female,F50-54,101.21666666666667,395.81666666666666,308.3833333333333,827.1666666666666
"Green, John",USA,Male,M55-59,73.53333333333333,383.93333333333334,346.5833333333333,827.1833333333333
"Cox, Heidi",USA,Female,F50-54,79.11666666666666,404.53333333333336,323.6166666666667,827.2833333333333
"Brock, Angel",USA,Female,F45-49,81.36666666666666,409.71666666666664,311.51666666666665,827.45
"Lampert, Jeffrey",USA,Male,M50-54,92.46666666666667,404.43333333333334,303.8833333333333,827.5666666666667
"Parnica, Radek",CZE,Male,M40-44,62.06666666666667,422.65,318.31666666666666,827.9666666666667
"Mauch, Hilary",USA,Female,F35-39,82.01666666666667,409.1333333333333,323.15,827.9666666666667
"Brugos, Daniel",USA,Male,M55-59,86.73333333333333,325.95,374.0833333333333,828.1166666666667
"Teszler, Sudie",USA,Female,F50-54,94.35,374.3666666666667,341.4166666666667,828.2
"Bore Bacigaluppi, Gustavo Ignacio",CHL,Male,M25-29,71.33333333333333,361.8333333333333,376.65,828.6166666666667
"Dattolo, Sherry",USA,Female,F45-49,99.98333333333333,399.18333333333334,310.8,828.75
"Henhoeffer, Thomas",CAN,Male,M30-34,76.25,380.03333333333336,351.81666666666666,828.9166666666666
"Porter, Ray",USA,Male,M50-54,77.75,402.95,315.55,828.9666666666667
"Bourdin, Julien",FRA,Male,M30-34,103.75,367.15,334,829.0666666666667
"Jovane, Ricardo",PAN,Male,M35-39,90.86666666666666,359.9,360.9166666666667,829.2833333333333
"Lawrence, Sam",USA,Male,M60-64,78.83333333333333,379.05,355.3833333333333,829.45
"Simmons, Jecoa",USA,Male,M40-44,64.6,335.96666666666664,416.3333333333333,829.5333333333333
"Amend, Jennifer",USA,Female,F45-49,78.96666666666667,366.1666666666667,372.6,829.8666666666667
"Sparer, Andreas",ITA,Male,M35-39,71.18333333333334,389.51666666666665,352.3833333333333,830.0833333333334
"Boudreaux, Daniel",USA,Male,M45-49,79.68333333333334,342.55,388.98333333333335,830.0833333333334
"Artman, Paul",USA,Male,M45-49,74.43333333333334,365.26666666666665,371.0833333333333,830.1333333333333
"Guerrero, Jorge",PER,Male,M45-49,94.61666666666666,416.35,294.98333333333335,830.3666666666667
"Baier, Moritz",DEU,Male,M30-34,84.08333333333333,397.76666666666665,324.28333333333336,830.7833333333333
"Sass, Jeffery",USA,Male,M40-44,77.88333333333334,378.81666666666666,360.4,830.9333333333333
"Benavides, Luis",USA,Male,M30-34,87.05,412.8833333333333,311.81666666666666,831.05
"Morton, Sharie",USA,Female,F55-59,86.86666666666666,400.46666666666664,329.05,831.2
"Cummings, Daniel",CYM,Male,M40-44,71.31666666666666,328.18333333333334,413.45,831.5
"Donovan, Sinead",IRL,Female,F45-49,88.06666666666666,395.26666666666665,325.4,831.6
"Gordley, Brandon",USA,Male,M35-39,87.63333333333334,395.26666666666665,330.4166666666667,831.7333333333333
"Halpin, Michael",USA,Male,M50-54,79.31666666666666,373.98333333333335,356.5833333333333,831.75
"Greenhalgh, Brett",USA,Male,M50-54,77.25,366.9,363.05,831.75
"Hussey, James",USA,Male,M30-34,68.2,361.48333333333335,387.1333333333333,832.0166666666667
"Roy, Tonya",USA,Female,F45-49,90.81666666666666,382.1,341.7,832.0333333333333
"Jones, Benjamin",USA,Male,M25-29,90.1,402.81666666666666,314.43333333333334,832.15
"Bowles, Bryan",USA,Male,M50-54,84.86666666666666,373.1,351.75,832.2833333333333
"Zavertnik, Rob",USA,Male,M25-29,81.3,410.0833333333333,316.9,832.6666666666666
"Peterman, Bill",USA,Male,M55-59,75.73333333333333,334.65,401.18333333333334,832.7
"Knight, Sharon",GBR,Female,F40-44,92.18333333333334,414.3,290.31666666666666,832.7166666666667
"Teague, Kenny",USA,Male,M60-64,102.5,369.48333333333335,339.4,832.9333333333333
"Holmes, Stephen",USA,Male,M50-54,71.73333333333333,386.5,354.85,833.0333333333333
"Matthews, John",USA,Male,M30-34,100.38333333333334,398.8,305.3333333333333,833.2
"Millsaps, Jason",USA,Male,M35-39,81.51666666666667,390.1666666666667,342.9,833.4
"Puchalski, Jonathan",USA,Male,M45-49,84.13333333333334,358.8,365.6,833.4833333333333
"Whitlock, Eddie",USA,Male,M18-24,82.68333333333334,463.26666666666665,263.3,833.5166666666667
"Altera, Barbara",USA,Female,F50-54,83.06666666666666,419.81666666666666,302.01666666666665,833.6666666666666
"Rustay, Glenn",USA,Male,M45-49,86.63333333333334,383.56666666666666,330,833.6833333333333
"Peterson, Greg",USA,Male,M50-54,76.55,334.18333333333334,404.5833333333333,833.7333333333333
"Paul, Joby",IND,Male,M35-39,104.01666666666667,417.45,284.03333333333336,833.8333333333334
"Liebert, Janine",USA,Female,F40-44,97.91666666666667,407.51666666666665,284.4,833.9833333333333
"Tilatti, Michael",CAN,Male,M30-34,96.9,396.46666666666664,304.9166666666667,834.0166666666667
"Seaton, Matt",USA,Male,M45-49,85.15,400.78333333333336,331.56666666666666,834.0166666666667
"Chapman, Jonathan",USA,Male,M30-34,89.85,361.8333333333333,359.55,834.1
"Schofield, Jessica",USA,Female,F35-39,73.96666666666667,380.5,357.8833333333333,834.1166666666667
"Rivera, Jonah",PHL,Male,M40-44,97.48333333333333,392.0833333333333,326.6666666666667,834.1833333333333
"Rivera, Mark",PHL,Male,M35-39,79.86666666666666,357.03333333333336,369.35,834.1833333333333
"Radd, Tuesday",USA,Female,F45-49,85.5,386.71666666666664,336.1166666666667,834.25
"Randall, Glen",USA,Male,M45-49,64.75,349.15,401.18333333333334,834.5333333333333
"Lavin, Tom",USA,Male,M55-59,71.6,407.25,312.06666666666666,834.5666666666667
"Graae, Maja",DNK,Female,F35-39,112.9,379.53333333333336,325.8333333333333,834.9166666666666
"Conklin, Derek",USA,Male,M40-44,85.75,387.0833333333333,342.81666666666666,835.0333333333333
"Gray, David",USA,Male,M60-64,78.98333333333333,397.23333333333335,337.05,835.3833333333333
"Mallery, Kevin",USA,Male,M55-59,73.28333333333333,356.6666666666667,389.8666666666667,835.3833333333333
"Kazo, Suzanne",USA,Female,F45-49,71.25,390.6666666666667,352.1,835.6333333333333
"Liedy, Jeffrey",USA,Male,M50-54,70.73333333333333,440.6,306.1666666666667,835.6666666666666
"Liedy, Savanna",USA,Female,F18-24,70.73333333333333,440.5833333333333,306.18333333333334,835.6833333333333
"Greer, Richard",USA,Male,M25-29,71.05,401.15,345.71666666666664,835.85
"Guzzetti, Massimiliano",ITA,Male,M35-39,92.43333333333334,374.06666666666666,354.3666666666667,835.85
"Paul, John",USA,Male,M45-49,85.33333333333333,377.75,353.7,835.9333333333333
"Parra, Rachelle",USA,Female,F35-39,105.91666666666667,401.46666666666664,298.81666666666666,836.1333333333333
"Cluff, Donovan",USA,Male,M30-34,81.43333333333334,381.8833333333333,348.1333333333333,836.35
"Vickers, Kelvin",USA,Male,M55-59,87.03333333333333,409.25,326.73333333333335,836.4333333333333
"Wade, Cris",USA,Female,F45-49,75.4,359.73333333333335,382.06666666666666,836.5
"Gilstrap, Mark",USA,Male,M40-44,66.91666666666667,334.2,420.76666666666665,836.7333333333333
"Borja, Richwood",USA,Male,M40-44,105.88333333333334,361.6,346.75,836.7666666666667
"Griffith, Scott",USA,Male,M40-44,83.93333333333334,352.6166666666667,372,837.2
"Martinez, Daniel",MEX,Male,M35-39,80.26666666666667,388.43333333333334,344.1666666666667,837.2166666666667
"Bell, Deann",USA,Female,F45-49,84.35,388.8,340.6666666666667,837.35
"Wagenbach, Kurt",USA,Male,M45-49,83.4,377.9166666666667,353.55,837.4166666666666
"Lauture, Jean-Paul",FRA,Male,M45-49,98.66666666666667,387.18333333333334,324.1166666666667,837.45
"Sayre, Matthew",USA,Male,M18-24,90.7,448.5,278.5,837.5666666666667
"Rinderer, Sandra",USA,Female,F65-69,84.11666666666666,397.46666666666664,335.18333333333334,837.7
"Shields, Tricia",USA,Female,F55-59,63.96666666666667,380.6,372.8833333333333,837.8166666666667
"May, Shane",USA,Male,M40-44,74.45,355.46666666666664,389.45,837.8333333333334
